anomes_abt,id_cliente,nome,idade,tempo_de_conta_em_anos,segmento,att_vinculo_empregaticio,vinculo_empregaticio,salario_estimado,saldo_em_conta,reng_ult_3_meses,contato_ult_3meses,qtd_contratos_em_atraso,saldo_em_atraso,combo_produtos_em_atraso,maior_atraso,renegociou_no_mes_seguinte
202305,953394816,Henrique Fogaça,47,29,IA,0,Empregado,5546.556698553032,1810.0835115254604,0,1,5,4777.966731989576,"CARTAO, IMOBILIARIO, VEICULO",14,1
202306,400082526,Matheus Freitas,44,26,IA,0,Empregado,,,0,0,5,21657.82232383197,VEICULO,100,0
202303,840989144,Heloisa Barros,31,13,IU,0,Empregado,15004.037166767128,5687.81973019474,0,0,5,26219.099791428824,CARTAO,104,0
202306,724078275,Srta. Eduarda Correia,29,11,IA,0,Desempregado,0.0,811.2129416530641,0,0,2,9712.197937829536,VEICULO,77,0
202304,547724620,Emanuelly da Cruz,32,14,IA,0,Empregado,6372.660950254871,1952.351340659211,1,1,5,31773.199705287123,"VEICULO, IMOBILIARIO, CARTAO",24,0
202306,302228735,Cecilia Monteiro,23,5,IA,0,Empregado,9631.190280895098,3354.902429644574,1,0,5,25032.66836126225,"IMOBILIARIO, CARTAO",30,1
202305,896071684,Emanuelly Correia,58,40,IA,0,Empregado,8890.611068478058,991.8010434808388,0,0,1,7586.375637588679,"IMOBILIARIO, VEICULO",56,1
202306,855012516,Diego Fonseca,26,8,IA,0,Empregado,2886.8849083984883,743.6925826054912,0,0,5,49702.35948706134,"CARTAO, IMOBILIARIO",25,1
202305,928021489,Pedro Lucas Gomes,50,32,IP,0,Desempregado,0.0,390.4388875542479,1,1,2,11442.373990859956,"IMOBILIARIO, CARTAO, VEICULO",4,1
202306,565386638,João Vitor Vasconcelos,60,42,IA,0,Empregado,2589.8945059180123,335.40500282482395,1,1,2,40165.012226818006,IMOBILIARIO,61,0
202302,541210481,Lucas Gabriel Almeida,35,17,IA,0,Empregado,7960.544852325789,1020.0167569407254,0,1,2,9923.36481739181,"VEICULO, IMOBILIARIO, CARTAO",9,1
202301,117727346,Isaque Fogaça,30,12,IP,0,Empregado,27201.050143894343,3665.7028219891777,0,0,3,48350.08797478103,CARTAO,89,0
202305,224699305,Alexia Câmara,68,50,IA,0,Empregado,,,0,0,2,7135.051199590338,"CARTAO, IMOBILIARIO, VEICULO",28,1
202305,936477825,Alícia Vieira,30,12,IA,0,Empregado,9392.201252881718,1163.8228267064287,1,0,2,37708.639846805374,"CARTAO, IMOBILIARIO, VEICULO",4,1
202306,233121033,Pedro Lucas Silveira,23,5,IA,0,Empregado,7545.221025084359,2987.6691307118062,0,0,4,46980.75810717728,"CARTAO, VEICULO, IMOBILIARIO",64,0
202304,832516703,Asafe Almeida,27,9,IP,0,Empregado,21115.393994525395,4389.85483715681,1,0,5,34763.84531896342,"VEICULO, IMOBILIARIO",97,0
202305,507038168,Catarina Mendonça,23,5,IU,0,Empregado,19497.080879909696,4978.556715533139,1,1,4,2777.077981905132,"CARTAO, IMOBILIARIO, VEICULO",41,1
202302,223187703,Juan Mendonça,39,22,IA,0,Empregado,4485.869508787911,1542.4680993940074,1,0,1,23549.133223171106,"CARTAO, IMOBILIARIO, VEICULO",56,0
202301,704124018,Maria Julia Sá,65,47,IA,0,Empregado,9437.03679386286,2994.518392166398,0,0,3,41709.02870787552,"VEICULO, CARTAO, IMOBILIARIO",87,0
202302,875791193,Alice Oliveira,55,37,IP,0,Empregado,28068.92851491111,3636.074233046309,1,0,2,9194.851655761768,IMOBILIARIO,94,1
202306,904312279,Hellena Moura,56,38,IA,0,Empregado,,,0,0,5,33497.08497162836,IMOBILIARIO,88,1
202304,224189700,Alícia da Cunha,63,45,IA,0,Empregado,2491.464291367099,275.6281163792944,0,0,5,33137.29583117494,"CARTAO, IMOBILIARIO",80,0
202303,198079514,Esther Rocha,35,18,IP,0,Desempregado,0.0,632.5548052433686,1,0,2,14653.505113444353,"IMOBILIARIO, VEICULO",90,0
202306,576535947,Luna Moraes,31,13,IP,0,Empregado,29768.426177177647,10798.590469581512,0,1,1,14738.349671142663,"CARTAO, IMOBILIARIO, VEICULO",17,1
202306,390054897,Murilo Andrade,21,3,IP,0,Empregado,25573.720920129923,7429.329142407114,0,0,4,4876.405588169708,"IMOBILIARIO, CARTAO",18,1
202305,722753913,Joana Novais,20,2,IA,0,Empregado,3777.0155158292537,1121.044009157488,0,0,2,8033.431070080536,CARTAO,83,0
202303,734313309,Léo Abreu,51,33,IA,0,Autônomo,9335.930961216927,19580.98051557746,0,0,1,25837.967639210896,"VEICULO, CARTAO",92,0
202305,436575164,Gabriel Gonçalves,50,32,IA,0,Empregado,9272.369853195414,3081.2526803684323,0,0,2,40314.95512369772,"VEICULO, CARTAO, IMOBILIARIO",62,0
202304,495521185,Emanuel Barros,31,13,IA,1,Empregado,7974.086126575269,2387.4911780538077,0,0,2,17659.068637078948,"CARTAO, IMOBILIARIO, VEICULO",4,1
202301,243070347,Sr. Oliver Almeida,19,1,IA,0,Desempregado,0.0,579.5968314566576,0,0,1,33123.09600609052,CARTAO,40,0
202302,485742696,Noah Borges,54,36,IA,0,Empregado,6830.215917784015,2603.1508912227496,0,0,2,17869.09812567355,"CARTAO, IMOBILIARIO, VEICULO",6,1
202303,647052440,Theodoro Aragão,59,41,IA,0,Empregado,7398.872730775097,1163.0703176039658,0,0,5,48628.70437112428,VEICULO,97,0
202305,378865234,Sr. André Brito,56,38,IA,1,Desempregado,0.0,215.4910879829085,0,1,3,12951.302085311969,"VEICULO, IMOBILIARIO, CARTAO",26,1
202304,397718559,Maria Flor Garcia,42,24,IU,0,Empregado,12673.845662632104,2222.910046177748,0,0,5,34134.33975411898,CARTAO,88,0
202301,881162205,Nathan Peixoto,29,11,IA,0,Empregado,2457.6656920144533,866.7169639215538,0,0,3,33001.57725852554,"IMOBILIARIO, VEICULO, CARTAO",47,0
202305,588277559,Srta. Allana Lima,59,41,IA,0,Empregado,7307.618273457116,2794.267896298068,1,0,5,20455.275170778208,CARTAO,47,0
202303,892229617,Elisa Carvalho,33,15,IA,1,Empregado,7921.502229261441,925.7969443814789,1,1,4,6192.51119605617,"CARTAO, VEICULO",6,0
202305,432730966,Lunna da Mota,54,36,IA,0,Autônomo,21045.51462782094,21667.82870230344,0,1,2,46004.09411416289,"IMOBILIARIO, VEICULO, CARTAO",48,0
202302,583893332,Miguel Pinto,25,7,IA,1,Empregado,7582.308241182839,793.9944396384412,0,0,4,32552.104733094668,"VEICULO, CARTAO, IMOBILIARIO",46,0
202305,198624754,Maria Clara Martins,37,19,IA,0,Empregado,,,0,0,5,43213.045916336334,CARTAO,112,0
202301,585698123,Enzo Gabriel Marques,63,45,IA,0,Autônomo,28555.19087441888,16824.840532282673,1,0,5,24474.530737569665,"CARTAO, VEICULO, IMOBILIARIO",16,1
202306,937945196,João Gabriel Souza,24,6,IA,0,Desempregado,0.0,49.16532028761633,0,0,2,12826.105663372064,IMOBILIARIO,97,0
202303,278290718,Ísis Ferreira,66,48,IU,0,Empregado,15891.1133540766,5365.724582144417,0,1,5,13209.535825812474,IMOBILIARIO,44,1
202306,385439015,Sr. Lucca Sá,52,33,IA,0,Empregado,5105.600171206187,584.8245483082494,0,0,3,26180.808434874827,"CARTAO, VEICULO",78,0
202301,804560130,Ana Vitória Almeida,27,9,IU,0,Empregado,13439.194329357942,3485.954312116365,1,1,1,38677.877292445206,"VEICULO, CARTAO",31,0
202306,152272164,Dra. Luna Mendes,43,25,IU,0,Empregado,17534.49168261869,2483.954313766332,0,0,5,22911.111747187853,"IMOBILIARIO, VEICULO",98,1
202306,184654655,Leandro Costa,25,7,IA,0,Desempregado,0.0,508.29618232536734,0,0,2,13826.525286819602,IMOBILIARIO,61,0
202305,610265498,Bárbara Azevedo,40,22,IU,0,Desempregado,0.0,178.42322875449278,0,0,2,17251.337330648377,CARTAO,89,0
202302,149889869,Samuel Duarte,63,45,IA,0,Empregado,7907.693256980416,1928.8171422022708,0,0,5,10811.91411109881,"CARTAO, VEICULO",72,0
202301,963177562,Milena Souza,52,34,IA,0,Empregado,8893.038024035443,2638.59488475754,1,0,5,14497.952759114634,"VEICULO, IMOBILIARIO, CARTAO",8,1
202301,920133571,Sra. Maria Liz Nascimento,62,44,IA,0,Empregado,5550.04410340649,566.010659788772,0,0,5,1326.0228020987986,"VEICULO, CARTAO, IMOBILIARIO",65,0
202303,711463590,Hadassa Lopes,47,29,IA,0,Empregado,4583.157233086489,892.0069812514693,0,0,4,47571.19435844935,"IMOBILIARIO, CARTAO",38,0
202303,182611003,Luara Pires,26,8,IU,0,Empregado,10025.93544784169,2380.000373094739,0,1,1,41627.09511421693,"CARTAO, IMOBILIARIO",5,1
202305,358413465,Gabriel Lopes,25,7,IU,1,Empregado,11840.97191626766,3461.9177902137058,0,0,5,45389.91402296468,IMOBILIARIO,96,0
202303,724902501,Luiz Fernando Moura,20,2,IA,0,Empregado,5567.946727627166,1179.816162075683,0,0,2,33287.66576103945,"IMOBILIARIO, CARTAO, VEICULO",3,1
202305,849787654,Maria Lopes,29,11,IP,0,Empregado,23535.690359460277,8228.795181888416,0,0,1,16974.489367189388,CARTAO,45,0
202302,955511510,Enrico Vasconcelos,28,10,IU,1,Empregado,11731.820611334922,4191.988406653527,1,0,5,40536.59755101592,CARTAO,39,0
202302,220296649,Emilly Albuquerque,56,38,IP,0,Desempregado,0.0,601.6440833689467,0,1,1,13217.154592455445,IMOBILIARIO,110,0
202304,186622790,Dr. Pedro Jesus,54,36,IP,0,Empregado,26950.753774118795,6385.735304111341,0,0,1,20498.495034635976,"VEICULO, CARTAO, IMOBILIARIO",1,1
202301,469477325,Pedro Pinto,30,11,IU,0,Empregado,,,0,1,1,35032.6106084146,CARTAO,110,0
202306,657202202,Diego Camargo,30,11,IA,1,Empregado,7453.499054272053,2417.6989285484906,0,1,3,31216.850254705827,IMOBILIARIO,48,1
202304,110490010,João Pedro Aparecida,41,23,IA,0,Empregado,4763.305856919603,1683.975843633453,0,0,2,23170.75154292645,VEICULO,34,0
202305,670948228,Laís Pastor,68,50,IA,0,Empregado,2242.144922342419,404.0321494015529,0,0,1,15044.35299728272,VEICULO,74,0
202301,520055331,Enzo Gabriel Pires,25,7,IU,1,Empregado,15476.609412303324,3650.198041628296,0,0,3,10319.711384459351,"VEICULO, CARTAO, IMOBILIARIO",88,0
202305,129638297,Pietro Sales,31,12,IA,0,Empregado,2056.127442789042,594.0264199866748,1,1,3,31358.826467745952,"CARTAO, VEICULO",21,0
202303,188892515,Dra. Emilly Cavalcante,63,45,IP,0,Empregado,27137.55203160449,4542.554325309229,0,1,5,12725.866495094551,"VEICULO, CARTAO, IMOBILIARIO",24,1
202302,242646870,Helena Câmara,69,51,IP,0,Desempregado,0.0,657.4454976685037,0,1,2,34209.01318049426,CARTAO,83,0
202303,296614578,Sra. Lívia Sousa,61,43,IA,0,Desempregado,0.0,35.16991050650697,0,0,3,29123.97840754008,VEICULO,63,0
202303,249248949,Lorena Silveira,69,51,IA,0,Empregado,6859.027824351965,1940.417751860492,1,1,1,13612.534693079751,"IMOBILIARIO, CARTAO",58,1
202301,993030029,Sra. Luísa Farias,27,9,IA,0,Empregado,9254.042801544336,1554.8881342251104,1,1,4,34057.81513578329,"IMOBILIARIO, CARTAO, VEICULO",75,0
202306,304813417,Dr. João Cardoso,63,45,IU,0,Empregado,10281.166478839288,3645.5943955131297,0,0,4,30938.79626644976,IMOBILIARIO,82,0
202306,402869605,Srta. Maria Fernanda Gomes,51,33,IA,0,Empregado,6036.987566445132,1040.3395913289946,0,0,1,28730.339136902177,IMOBILIARIO,59,0
202301,743397835,Heloísa Rocha,50,32,IA,1,Empregado,5936.134811552791,620.1214993563598,0,0,5,14580.64356617952,IMOBILIARIO,95,1
202302,371142797,Lucas Gabriel da Cruz,50,33,IA,0,Empregado,3856.38055545989,1272.7127909893277,0,0,2,44739.65501842101,"VEICULO, CARTAO, IMOBILIARIO",115,0
202302,379924301,Sr. Kaique Sá,33,15,IU,0,Desempregado,0.0,663.3989755180112,0,0,2,14906.946694611392,"CARTAO, VEICULO, IMOBILIARIO",32,0
202303,247882962,Dom da Cruz,29,11,IA,1,Desempregado,0.0,816.9448985198263,0,1,1,19598.446731623702,"CARTAO, VEICULO",55,0
202303,881851388,Davi Lucas Costela,52,34,IU,0,Desempregado,0.0,56.12841512311717,0,0,3,26973.429018780465,"CARTAO, VEICULO",90,0
202303,307128485,Eduarda Marques,40,22,IP,0,Desempregado,0.0,391.9801047652931,0,0,3,23186.88679085041,"IMOBILIARIO, VEICULO",24,1
202304,232772727,Luana da Costa,44,26,IA,0,Empregado,3315.4546329404347,519.1758133121622,0,0,3,17193.48407692585,"VEICULO, CARTAO",64,0
202301,821285130,Julia Costela,36,18,IP,0,Empregado,26186.00772613899,7652.723459148684,0,1,5,5309.717590902847,VEICULO,55,1
202304,867185393,Caleb Garcia,69,51,IA,0,Empregado,8508.130355771355,2827.5026461772272,0,0,1,22559.80914372953,"CARTAO, VEICULO, IMOBILIARIO",75,1
202306,988347957,André Alves,67,49,IA,0,Empregado,4289.48287535238,613.111529974454,1,0,3,7443.036619993747,"CARTAO, VEICULO, IMOBILIARIO",111,1
202306,605437738,Sr. Renan Cardoso,51,33,IA,1,Empregado,,,0,0,3,34269.682772034015,"VEICULO, CARTAO, IMOBILIARIO",56,1
202301,528846557,Lunna Fogaça,25,7,IA,0,Empregado,5381.840200673641,819.038428902288,0,1,1,46066.72752197271,"VEICULO, CARTAO, IMOBILIARIO",3,1
202305,770317828,Samuel Fonseca,29,11,IA,0,Empregado,4232.434050339885,1363.577151553835,0,1,5,15465.357937698667,IMOBILIARIO,114,0
202302,828837659,Bella Aragão,36,18,IA,0,Empregado,4906.825767957424,1389.4272588851516,1,1,4,11263.10821142894,"VEICULO, CARTAO",111,0
202302,466634575,Luara Viana,43,25,IP,0,Empregado,,,1,0,2,39513.68728626043,IMOBILIARIO,39,1
202301,203659505,Murilo Fonseca,28,10,IU,0,Desempregado,0.0,568.3357791791497,0,0,2,49386.46543068022,"CARTAO, IMOBILIARIO",41,0
202301,988157617,Augusto da Paz,37,19,IU,0,Empregado,,,0,1,2,7084.290370406684,CARTAO,11,1
202305,666149022,Dra. Heloisa Silva,25,7,IA,0,Empregado,9310.35981032136,940.655037773556,1,0,2,11606.597311869393,"VEICULO, CARTAO",22,0
202304,290505619,João Lucas Siqueira,33,15,IA,0,Autônomo,,20409.946418068823,0,1,4,26002.240283581785,"IMOBILIARIO, VEICULO",31,0
202304,468317491,Vinicius Teixeira,54,36,IP,1,Empregado,22464.30318928714,5657.845979300743,0,0,2,16590.191665940976,"IMOBILIARIO, VEICULO",4,1
202306,790919925,Allana Andrade,54,36,IP,0,Empregado,28066.1442052235,10275.88103046601,1,0,4,32022.4374470943,"VEICULO, CARTAO",103,0
202306,260557611,Sra. Gabriela Andrade,30,12,IA,0,Empregado,6315.494336214958,2186.566923700163,0,0,4,49989.73444688352,VEICULO,95,0
202306,581979159,Sr. Francisco da Paz,55,36,IA,0,Empregado,5714.424979270615,2072.219177333821,0,0,3,9201.27083168332,CARTAO,36,0
202306,268073839,Ana Julia Camargo,61,43,IA,1,Empregado,8646.560697752044,1533.6409606410296,0,0,4,21029.866453768256,VEICULO,92,0
202302,807889939,Dr. Theo Pimenta,25,7,IA,0,Empregado,2660.884719377183,367.1322733032088,0,0,1,26183.57873710484,VEICULO,24,0
202303,337562480,Arthur Rodrigues,49,31,IU,0,Empregado,20106.77563214545,3156.946643205773,0,1,5,7658.741922910723,"IMOBILIARIO, CARTAO",3,1
202306,744135564,Maria Liz Monteiro,52,34,IU,0,Desempregado,0.0,915.2689288936998,0,0,4,41037.623601114574,"VEICULO, IMOBILIARIO",15,0
202302,959294854,Luiza Viana,58,40,IA,0,Autônomo,25852.51954668848,14184.087326612622,0,0,3,16692.15926836947,"CARTAO, IMOBILIARIO, VEICULO",112,0
202303,921305438,Ana Carolina Sales,24,6,IU,0,Empregado,10175.050605223476,2530.264133138457,0,0,1,37450.43152437428,IMOBILIARIO,78,0
202304,592415918,Fernanda Pimenta,23,5,IU,0,Desempregado,0.0,157.62850191986678,0,1,1,47769.243740801896,"IMOBILIARIO, CARTAO",41,0
202301,760385611,Lunna Freitas,24,6,IP,0,Empregado,22030.666675636425,4205.98759441382,0,1,5,2522.114094231704,IMOBILIARIO,85,1
202301,739877162,Sr. Yan Nascimento,64,46,IA,0,Desempregado,0.0,154.97988471228552,1,0,1,4573.994813429612,"VEICULO, CARTAO",4,0
202304,906092318,José Pedro Borges,21,3,IA,0,Empregado,6893.298923324559,1815.571513805896,0,1,4,47806.972283924886,"IMOBILIARIO, CARTAO, VEICULO",20,1
202306,479198439,Elisa da Mota,64,46,IA,0,Empregado,2185.121040045012,641.6350204612352,1,0,3,12204.968549757828,IMOBILIARIO,84,1
202303,131854320,Sr. Gustavo Porto,66,48,IU,0,Empregado,16949.840855027152,3663.486516890435,1,1,5,38022.42163970921,VEICULO,28,0
202304,929773829,Arthur Gabriel Leão,26,8,IU,0,Empregado,,,0,0,3,18178.581714069187,"CARTAO, IMOBILIARIO",7,1
202306,105245433,Matteo Souza,35,17,IA,0,Empregado,8958.478353741422,978.1392340507568,0,0,4,40494.28202863229,IMOBILIARIO,15,0
202304,243667609,Fernando Sales,43,26,IA,0,Desempregado,0.0,763.3803149246942,0,0,4,22162.467796126595,VEICULO,26,0
202306,995100018,João Lucas da Luz,30,12,IA,0,Empregado,4890.843806972211,1054.351868643402,0,0,2,29123.286318906717,CARTAO,50,0
202303,439005882,Henry Monteiro,32,14,IA,0,Empregado,7041.10322163423,1831.8734978208104,1,0,3,15858.571282988623,"VEICULO, IMOBILIARIO, CARTAO",17,1
202303,896048418,Rafael Mendonça,57,40,IP,0,Empregado,20798.43023844419,2885.079335816777,0,1,4,2961.671612739721,"VEICULO, IMOBILIARIO",20,0
202303,459282971,Francisco Dias,26,8,IA,1,Desempregado,,36.33097118822703,1,0,5,24113.435912552613,VEICULO,106,0
202306,838687565,Sr. Antônio Pastor,39,21,IA,0,Empregado,8542.86893002961,3403.323573614728,0,0,4,19617.34333581817,VEICULO,117,0
202302,722490092,Ana Julia Nascimento,18,0,IU,0,Empregado,15398.629144825689,1576.8937992728283,0,0,4,20105.116446989807,"VEICULO, IMOBILIARIO, CARTAO",74,1
202301,615026653,Ana Liz Pastor,21,3,IA,0,Empregado,5450.649338974527,1425.0644912404389,1,1,3,29163.852134055232,"IMOBILIARIO, VEICULO, CARTAO",81,1
202304,395533528,Bernardo Garcia,39,21,IA,0,Empregado,2844.8597064718647,608.430019251697,0,1,5,20043.865581434336,CARTAO,18,0
202303,753648327,Valentina Pimenta,37,19,IA,0,Desempregado,,477.9021246663898,0,0,2,21422.295496928517,"IMOBILIARIO, CARTAO, VEICULO",89,0
202301,836242284,Sr. Lucas Garcia,29,11,IP,0,Desempregado,0.0,548.3269286068222,1,0,3,8147.652785157621,"IMOBILIARIO, VEICULO",60,1
202301,765001746,Maria Luiza Pastor,62,45,IA,0,Empregado,9896.87805820872,3808.879054356676,1,0,5,15015.99387175682,"IMOBILIARIO, VEICULO",35,1
202306,424749280,João Pedro da Paz,62,43,IP,0,Empregado,,,0,0,4,18128.899191242377,"IMOBILIARIO, VEICULO",55,1
202304,848099397,Ana Clara Ferreira,28,10,IA,0,Desempregado,0.0,342.54781630748334,0,1,2,30179.10165522529,VEICULO,3,0
202303,868149749,Ester Gonçalves,40,22,IA,0,Desempregado,0.0,53.75615196749883,0,0,1,32331.11933719542,"IMOBILIARIO, VEICULO, CARTAO",101,0
202305,620332086,Lara Cavalcante,68,50,IA,1,Autônomo,17215.706654862668,4134.577866633279,0,0,5,33392.0391962977,"CARTAO, IMOBILIARIO, VEICULO",101,0
202302,375694202,Sr. Isaque Pereira,50,32,IA,1,Desempregado,0.0,427.2432123752472,0,1,1,12530.121752966304,"CARTAO, VEICULO",69,0
202303,451581531,Lorena Costa,26,8,IA,0,Desempregado,0.0,422.4341577786649,0,0,2,8573.613511874937,"CARTAO, VEICULO, IMOBILIARIO",112,0
202304,236127850,Ana Clara Ferreira,19,1,IP,0,Empregado,29294.53688903783,11070.914938702264,0,1,5,23072.403933657977,"IMOBILIARIO, CARTAO",117,0
202303,964408627,Ana Liz Gonçalves,27,9,IA,0,Empregado,9176.633288971989,1323.1722988193928,0,0,3,11564.058735505389,"VEICULO, IMOBILIARIO, CARTAO",89,1
202305,973102904,Emilly Gonçalves,28,11,IP,0,Empregado,28878.049768231693,10099.297854572893,0,0,2,34681.07418749159,IMOBILIARIO,80,0
202302,447477516,Fernanda Moraes,69,51,IU,0,Desempregado,0.0,688.2507554247534,0,0,4,24259.41366795924,"IMOBILIARIO, CARTAO",46,0
202305,870907221,Anthony Gabriel Silveira,30,12,IA,0,Empregado,8158.675639154075,1311.747988775527,0,0,2,47898.86359301947,"VEICULO, IMOBILIARIO",11,1
202302,805859259,Vinicius da Rosa,25,7,IA,0,Empregado,7779.031029873147,1020.1634836864728,1,1,4,25510.774915699047,"CARTAO, IMOBILIARIO, VEICULO",118,0
202304,833377764,Matheus Viana,69,51,IA,0,Desempregado,0.0,476.97881267333975,1,0,1,43373.30487791546,IMOBILIARIO,91,0
202303,754994978,Laís Souza,55,37,IP,0,Desempregado,0.0,253.1725700495932,0,1,1,45003.960919637,"CARTAO, IMOBILIARIO",49,0
202306,480312748,Dr. Nicolas Costa,29,11,IU,0,Desempregado,0.0,262.99704281225746,0,0,5,16786.98542994597,"VEICULO, IMOBILIARIO, CARTAO",33,0
202305,791477145,Dra. Sara Costela,44,26,IA,0,Empregado,4260.537987114285,1028.534261666115,0,0,3,33741.9479065475,"VEICULO, CARTAO",76,0
202303,763538834,João Miguel da Rocha,26,9,IA,0,Empregado,9841.699292974536,3435.147072935891,0,0,2,18966.81235656885,"IMOBILIARIO, CARTAO, VEICULO",33,1
202303,758001420,Renan Souza,47,30,IA,0,Empregado,5499.554380370579,2141.3445986396678,0,1,1,2129.792899506074,"CARTAO, VEICULO, IMOBILIARIO",26,1
202306,272003278,Evelyn Azevedo,53,35,IA,0,Desempregado,0.0,235.73679248929704,0,0,5,7617.844694436728,"CARTAO, VEICULO, IMOBILIARIO",101,0
202304,378761767,Eduardo Duarte,33,15,IU,0,Empregado,11169.872391615074,4203.218478726816,0,0,2,22693.711102132405,"IMOBILIARIO, CARTAO",29,0
202305,946307028,Heloisa Pinto,69,51,IP,0,Desempregado,0.0,472.669599405559,0,0,3,49711.80134309828,"IMOBILIARIO, CARTAO",120,0
202306,380363703,João Guilherme Oliveira,63,45,IU,0,Empregado,11285.033996021111,2447.7817496697435,0,0,4,9053.036944027264,"CARTAO, VEICULO, IMOBILIARIO",48,0
202302,432083738,Dr. Alexandre da Mota,60,43,IP,0,Desempregado,0.0,963.0904909090376,0,0,1,32239.22798610273,IMOBILIARIO,72,0
202304,437941215,Luana Ramos,33,15,IA,0,Empregado,3975.497963825457,1224.2287559683248,1,0,4,31765.31566152653,IMOBILIARIO,106,1
202305,204870088,Murilo Aparecida,58,41,IA,0,Desempregado,0.0,114.41399372271188,0,0,4,2822.28854542057,VEICULO,14,0
202303,864729711,Manuella Ferreira,28,10,IP,0,Empregado,20188.044514910573,4979.44822401843,0,0,2,48833.296495593,"CARTAO, IMOBILIARIO, VEICULO",117,0
202304,420785720,Isabelly Silveira,69,51,IA,0,Empregado,2750.1896585756444,588.0790146384418,0,0,5,32084.222449952696,"IMOBILIARIO, VEICULO",92,0
202304,148407788,Benjamin Moraes,32,14,IU,0,Desempregado,0.0,137.1916023275469,0,0,2,37739.05116196679,CARTAO,31,0
202305,260262507,Allana Costela,27,9,IA,0,Empregado,6200.503203341529,2000.799181997812,0,1,3,36767.68704426399,"CARTAO, IMOBILIARIO",71,0
202304,395337434,Gabrielly Cunha,33,15,IP,0,Empregado,20522.70925753386,5928.027719969365,0,1,1,2267.22858485506,"IMOBILIARIO, CARTAO, VEICULO",92,1
202304,135078649,Brayan Fernandes,25,7,IA,1,Empregado,3064.598470544812,1166.1951856219414,0,0,1,33444.48745895029,"CARTAO, IMOBILIARIO",13,1
202301,196725836,Lucas Pereira,27,9,IP,0,Empregado,27579.367057391333,8841.21185642179,0,0,4,25995.594991304435,"CARTAO, VEICULO",4,0
202305,101235946,Ayla Pimenta,31,13,IA,0,Empregado,6077.599510462623,1202.2824325440777,1,0,4,3897.218542652284,IMOBILIARIO,63,1
202305,290185319,Sra. Ana Lívia Albuquerque,20,2,IP,0,Empregado,29857.47871143543,11004.426617421524,0,1,3,39644.635351246114,"IMOBILIARIO, CARTAO",7,1
202302,884698996,Luiz Fernando Ferreira,63,45,IP,0,Empregado,27175.276363295998,9147.525147496408,0,0,1,18224.15574194678,CARTAO,66,0
202304,811466339,Cauã da Conceição,61,43,IP,0,Empregado,26984.85573972055,3773.468352759317,0,1,3,32682.621007357044,CARTAO,40,0
